Date	logret
4/3/2000	-0.114921429
4/10/2000	0.025870618
4/17/2000	0.024415781
4/24/2000	-0.01540911
5/1/2000	0
5/8/2000	-0.01906965
5/15/2000	-0.030815009
5/22/2000	0.079271666
5/30/2000	0.027220734
6/5/2000	-0.006908751
6/12/2000	-0.051083196
6/19/2000	-0.004949874
6/26/2000	-0.026675271
7/3/2000	0.040884044
7/10/2000	0.03361221
7/17/2000	-0.03783995
7/24/2000	0.023928064
7/31/2000	-0.017534263
8/7/2000	-0.011771703
8/14/2000	0.030277615
8/21/2000	-0.071205728
8/28/2000	-0.039142056
9/5/2000	0.007279773
9/11/2000	0.022227171
9/18/2000	-0.087999711
9/25/2000	-0.049271478
10/2/2000	-0.131618664
10/9/2000	-0.007299239
10/16/2000	-0.028598342
10/23/2000	0.095082198
10/30/2000	-0.085748863
11/6/2000	-0.041977884
11/13/2000	-0.098098234
11/20/2000	-0.02111494
11/27/2000	-0.047073047
12/4/2000	-0.024808961
12/11/2000	-0.04780951
12/18/2000	0.007284547
12/26/2000	-0.023144116
1/2/2001	-0.030616789
1/8/2001	0.104945533
1/16/2001	0.046937291
1/22/2001	-0.057596954
1/29/2001	-0.072287538
2/5/2001	0.004022707
2/12/2001	-0.044732001
2/20/2001	-0.069057373
2/26/2001	-0.106010812
3/5/2001	-0.098189232
3/12/2001	0.027307504
3/19/2001	0.03798902
3/26/2001	-0.02670801
4/2/2001	0.058577644
4/9/2001	0.068553396
4/16/2001	-0.007944633
4/23/2001	0.013593365
4/30/2001	-0.053207974
5/7/2001	0.036485351
5/14/2001	0.033656327
5/21/2001	-0.031418844
5/29/2001	-0.021033106
6/4/2001	-0.063447218
6/11/2001	0.033383591
6/18/2001	0.062549381
6/25/2001	-0.048227969
7/2/2001	0.00865732
7/9/2001	-0.007202395
7/16/2001	0.001932348
7/23/2001	-0.003387272
7/30/2001	-0.064283141
8/6/2001	-0.040099053
8/13/2001	0.001233792
8/20/2001	-0.075134424
8/27/2001	-0.042272418
9/4/2001	-0.093292546
9/10/2001	0.00694886
9/24/2001	0.06989117
10/1/2001	0.066707179
10/8/2001	-0.026688603
10/15/2001	0.025968976
10/22/2001	-0.041536754
10/29/2001	0.097543557
11/5/2001	0.052416845
11/12/2001	0.006681585
11/19/2001	-0.004442949
11/26/2001	0.055472668
12/3/2001	-0.011953814
12/10/2001	-0.007128088
12/17/2001	0.034050731
12/24/2001	0.014010714
12/31/2001	0.028028724
1/7/2002	-0.021189299
1/14/2002	-0.011924357
1/22/2002	-0.049180826
1/28/2002	-0.001042724
2/4/2002	-0.025807264
