Date	logret
5/1/1979	0.012568885
6/1/1979	-0.011154243
7/2/1979	0.023369581
8/1/1979	0.018343972
9/4/1979	-0.053887485
10/1/1979	-0.02542208
11/1/1979	-0.005423909
12/3/1979	0.040186015
1/2/1980	-0.025618727
2/1/1980	-0.041091196
3/3/1980	-0.005840744
4/1/1980	-0.000840841
5/1/1980	0.016515088
6/2/1980	0.051872149
7/1/1980	0.014147651
8/1/1980	-0.006309474
9/2/1980	-0.030720494
10/1/1980	-0.038823335
11/3/1980	0.005763234
12/1/1980	0.009705309
1/2/1981	0.042626993
2/2/1981	0.023290256
3/2/1981	0.008842636
4/1/1981	0.017809558
5/1/1981	-0.020511244
6/1/1981	-0.013766429
7/1/1981	-0.039508541
8/3/1981	-0.016390416
9/1/1981	-0.08688512
10/1/1981	0.012450309
11/2/1981	0.016670065
12/1/1981	-0.005485898
1/4/1982	-0.004625118
2/1/1982	0.045012879
3/1/1982	0.007480855
4/1/1982	0.017761729
5/3/1982	0.017063764
6/1/1982	-0.018648782
7/1/1982	0.059972317
8/2/1982	-0.01548702
9/1/1982	0.084994864
10/1/1982	0.027955058
11/1/1982	0.017861356
12/1/1982	0.005794191
1/3/1983	-0.007920484
2/1/1983	-0.015182876
3/1/1983	0.062111116
4/4/1983	-0.015086255
5/2/1983	0.044666672
6/1/1983	0.005328834
7/1/1983	-0.016645119
8/1/1983	0.020161693
9/1/1983	0.022604618
10/3/1983	-0.021729906
11/1/1983	0.009507324
12/1/1983	-0.011258513
1/3/1984	-0.014269686
2/1/1984	-0.026640718
3/1/1984	0.013290923
4/2/1984	-0.022547129
5/1/1984	0.021142402
6/1/1984	0.024171705
7/2/1984	0.032881226
8/1/1984	0.020875842
9/4/1984	0.016535563
10/1/1984	-0.024047444
11/1/1984	0.021018351
12/3/1984	0.02581457
1/2/1985	-0.01271551
2/1/1985	-0.03691803
3/1/1985	-0.033359539
4/1/1985	0.032957972
5/1/1985	0.00240385
6/3/1985	-0.007658291
7/1/1985	-0.013630903
8/1/1985	-0.002103125
9/3/1985	-0.001689864
10/1/1985	0.029454979
11/1/1985	0.001579254
12/2/1985	0.021526965
1/2/1986	0.02866114
2/3/1986	0.045300838
3/3/1986	-0.032842134
4/1/1986	0.005761307
5/1/1986	-0.011945984
6/2/1986	-0.056856407
7/1/1986	0.031931031
8/1/1986	-0.026443483
9/2/1986	0.021282028
10/1/1986	0.017802936
11/3/1986	-0.042997553
12/1/1986	0.057008267
1/2/1987	0.003091077
2/2/1987	0.019736453
3/2/1987	0.061493356
4/1/1987	-0.017374096
5/1/1987	-0.013807345
6/1/1987	0.031748776
7/1/1987	0.021297279
8/3/1987	-0.044589428
9/1/1987	-0.152090983
10/1/1987	-0.006846163
11/2/1987	0.036781084
12/1/1987	0.029857543
1/4/1988	0.049587792
2/1/1988	-0.005646738
3/1/1988	0.021841548
4/4/1988	0.007876431
5/2/1988	0.027814021
6/1/1988	0
7/1/1988	-0.034103696
8/1/1988	0.012489559
9/1/1988	0.045819045
10/3/1988	0.011209986
11/1/1988	-0.003795357
12/1/1988	0.039034744
1/3/1989	-0.022472923
2/1/1989	-0.012226968
3/1/1989	0
4/3/1989	-0.003790624
5/1/1989	0.014442157
6/1/1989	0.031451284
7/3/1989	0.045488267
8/1/1989	-0.021685352
9/1/1989	-0.021363052
10/2/1989	0.002426232
11/1/1989	-0.016520715
