Date	logret
2/20/1956	0.004670391
2/27/1956	0.008356589
3/5/1956	0.013189205
3/12/1956	0.006180638
3/19/1956	-0.003124113
3/26/1956	0.003301957
4/2/1956	-0.008075957
4/9/1956	-0.001724293
4/16/1956	0.002086432
4/23/1956	0.004680525
4/30/1956	-0.012625993
5/7/1956	-0.006780909
5/14/1956	-0.016894807
5/21/1956	0.009244755
5/28/1956	-0.004212766
6/4/1956	0.011675541
6/11/1956	0.002055615
6/18/1956	0.00352785
6/25/1956	0.009782439
7/2/1956	0.006104281
7/9/1956	0.005579877
7/16/1956	-0.002382603
7/23/1956	0.004927219
7/30/1956	-0.004838741
8/6/1956	-0.002395257
8/13/1956	-0.007809164
8/20/1956	-0.004003581
8/27/1956	0.002733713
9/4/1956	-0.005484743
9/10/1956	-0.005834516
9/17/1956	-0.011622193
9/24/1956	0.010408427
10/1/1956	0.00511214
10/8/1956	-0.007080033
10/15/1956	0.000281674
10/22/1956	0.006613513
10/29/1956	-0.005956983
11/5/1956	-0.005659869
11/12/1956	-0.005734606
11/19/1956	-0.000577647
11/26/1956	0.018483406
12/3/1956	-0.004640934
12/10/1956	-0.001589283
12/17/1956	0.001775876
12/26/1956	0.000931763
12/31/1956	-0.004490806
1/7/1957	-0.014729743
1/14/1957	0.001747666
1/21/1957	-0.001942286
1/28/1957	-0.012841118
2/4/1957	0.001900635
2/11/1957	-0.000299548
2/18/1957	0.002589243
2/25/1957	0.003264272
3/4/1957	-0.000197138
3/11/1957	9.85801E-05
3/18/1957	0.000492565
3/25/1957	0.003725348
4/1/1957	0.004757045
4/8/1957	0.004132051
4/15/1957	0.000859895
4/22/1957	0.007944633
4/29/1957	0.002336681
5/6/1957	0.005188987
5/13/1957	0.000552303
5/20/1957	0.002019124
5/27/1957	0.003828817
6/3/1957	0.002714349
6/10/1957	-0.009114594
6/17/1957	0.002021688
6/24/1957	0.01193639
7/1/1957	0.00346478
7/8/1957	-0.004447044
7/15/1957	-0.001163729
7/22/1957	-0.006957535
7/29/1957	-0.006978243
8/5/1957	-0.010208146
8/12/1957	-0.012692263
8/19/1957	0.006872964
8/26/1957	-0.005217394
9/3/1957	0.00116485
9/9/1957	-0.010895969
9/16/1957	-0.01148248
9/23/1957	0.002442722
9/30/1957	-0.019194448
10/7/1957	-0.006519616
10/14/1957	0.002790829
10/21/1957	-0.001607904
10/28/1957	-0.002693141
11/4/1957	0.001940743
11/11/1957	0.005345888
11/18/1957	0.008939662
11/25/1957	-0.004289105
12/2/1957	-0.006140785
12/9/1957	-0.013537266
12/16/1957	0.003287635
12/23/1957	0.011739859
12/30/1957	-0.005345888
1/6/1958	0.007783072
1/13/1958	0.006398368
1/20/1958	-0.000104135
1/27/1958	0.00031233
2/3/1958	-0.004182979
2/10/1958	-0.004754518
2/17/1958	-0.000425154
2/24/1958	0.012886779
3/3/1958	0.002675756
3/10/1958	0.000922396
3/17/1958	-0.002258213
3/24/1958	-0.007473703
3/31/1958	0.002713697
4/7/1958	0.009977127
4/14/1958	0.006559702
4/21/1958	0.003292771
4/28/1958	0.003958054
5/5/1958	-0.007250825
5/12/1958	0.005078361
5/19/1958	0.002172464
5/26/1958	0.005384087
6/2/1958	0.003681305
6/9/1958	-0.001643043
6/16/1958	0.000483894
6/23/1958	0.005478613
6/30/1958	0.002381268
7/7/1958	0.000474691
7/14/1958	0.011239648
7/21/1958	0.004781609
7/28/1958	0.005091222
8/4/1958	-0.004999782
8/11/1958	0.002097825
8/18/1958	0.000181942
8/25/1958	0.001996343
9/2/1958	0.005040573
9/8/1958	0.007716658
9/15/1958	0.002279766
9/22/1958	0.006165236
9/29/1958	0.008706667
10/6/1958	0.000591164
10/13/1958	-0.005520587
10/20/1958	0.004422069
10/27/1958	0.007798141
11/3/1958	0.00684332
11/10/1958	-0.00320211
11/17/1958	-0.001816789
